[0.8390409772951488, 0.4298970952756004]
[0.21864580508815662, 0.3425167460405032]
[0.44246748995206375, 0.07242547580054992]
[0.1006187278699122, 2.0646487970659773]
[0.1202121886963141, 0.12707274785363543]
[0.13717407707074164, 0.06120663086594813]
[0.23718505671161796, 0.04384000465312954]
[0.9804127132896158, 0.019633528251206123]
[0.9512251878944095, 0.03442989648335226]
[0.2908873080452036, 1.239865781735826]
[0.44945726648444473, 0.2599332159869677]
[0.88943063455128, 0.8057246745786573]
[0.716190037661385, 0.7558928732599601]
[0.8315502440696655, 1.0245245665647063]
[0.12550394329104828, 0.22285670017955062]
[0.21546854278534505, 0.7001014255208188]
[0.416026477548322, 1.7706041699136732]
[0.5627313171041103, 0.4712643684381246]
[0.33557123642078196, 1.5450624015363341]
[0.9659576584709282, 0.28310071305348183]
[0.9741839768451591, 0.23807021728572686]
[0.7614901558150364, 0.9312884162210805]
[0.2357034098902036, 1.9580910775160025]
[0.1422840020883932, 4.936394837432514]
[0.23936842385599907, 1.0015948028144233]
[0.1978159886787706, 2.449673437541901]
[0.1814527623077018, 2.205430757265443]
[0.5429779461659706, 0.5862692042671919]
[0.45211624564295483, 0.5478537640048348]
[0.1605000211642873, 2.3984077616292367]
[0.43044363957074194, 2.254600285971699]
[0.39956848434998327, 2.040158196955244]
[0.25180525384572205, 3.679599622370939]
[0.6521344788023952, 1.6444507276737175]
[0.8592091870894789, 1.4299441360405474]
[0.42658252723388723, 2.931637766155305]
[0.8002981029136577, 1.348274939566219]
[0.6624467388569977, 1.5427840486774769]
[0.4607070094357347, 0.9410161130658656]
[0.16709139479367335, 2.767949418140198]
[0.218622205769742, 3.2763289303217458]
[0.2593448809413659, 1.509407674377431]
[0.31565499544965414, 1.9968021021943139]
[0.6025088041340848, 1.582838317016448]
[0.4865128009784092, 2.98455966214288]
[0.4972524823576837, 2.0957393407472633]
[0.26372793305387593, 1.7232122513164638]
[0.5162246691584247, 1.2408472567657258]
[0.8842556037027467, 1.8592538399360707]
[0.9895553459545815, 1.9872656810789169]
[0.6784136743629552, 1.6137575010650402]
[0.1907123324419781, 3.530948992428507]
[0.23115971609412944, 4.489497398326467]
[0.46176937499272963, 3.8135254022541205]
[0.7491086812346583, 2.4119371375595176]
[0.33035505506299956, 3.1370314514912208]
[0.3574087226268361, 3.0092811981484493]
[0.5613902428480119, 1.9743766193427226]
[0.8150235177566416, 2.304959968234444]
[0.5536963510951569, 2.2914301635245633]
[0.8877894160389631, 1.9363691375804697]
[0.30811272620509933, 4.944045917012305]
[0.3245441869718897, 3.4317263194488175]
[0.20096089807890288, 4.320222418284637]
[0.5315177858063913, 3.1811118760771464]
[0.27474252766283935, 4.747317663797309]
[0.6731859097067396, 2.3399001119013767]
[0.5704093913066021, 3.5463232392062554]
[0.43006926095379405, 4.482332673298947]
[0.43816358191675886, 4.366697274135258]
[0.2762429225797278, 4.957459979446949]
[0.4501199329414619, 4.304848852573031]
[0.43270309270059093, 4.451468831534842]
[0.7739119015537066, 2.8361164037937177]
[0.8315250840281027, 2.833765623230616]
[0.3637169836036763, 3.958100015510962]
[0.9918319696127724, 2.4039367222207075]
[0.6705450593814646, 2.6268906890196755]
[0.5899554740900637, 2.753096054598212]
[0.8335206715671639, 2.9599757611839235]
[0.736388661429737, 3.1351400491351695]
[0.6247670690891721, 3.6261355302716645]
[0.7057429267767258, 3.4145972994685803]
[0.6008384440595135, 4.346704388917603]
[0.694349970888847, 3.5204283812336783]
[0.478074929424374, 4.996549096171882]
[0.6808445889731328, 4.631386113664913]
[0.9209112762692641, 3.8956758766533306]
[0.8081406592158011, 4.647932937691748]
[0.694132542187647, 4.558511169602044]
[0.6263887296988601, 4.332581178448591]
[0.8264693979781921, 3.791297351760614]
[0.9626433828768524, 3.602052453843761]
[0.9595240432159945, 4.214436865537207]
[0.8308997540095349, 4.003928731888516]
[0.9070269010670322, 4.366229526129216]
[0.6429611810023976, 4.70731887746178]
[0.9717982515935965, 4.528131965378288]
[0.9222668496864931, 4.824051510656143]
[0.934921372102427, 4.832969615015475]
